BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,12800,56516,78392,HomeImp,Other,0,0,1,195.7233219,0,13,27.33744138
0,26000,20119,54563,DebtCon,Other,24,0,0,126.9879594,0,11,25.62363851
1,21400,95147,132304,DebtCon,Office,7,1,5,206.1276648,1,18,36.23566539
0,21700,187311,230513,DebtCon,ProfExe,2,0,0,270.47904,0,27,38.99923204
0,4300,72021,80027,HomeImp,Other,2,2,0,263.9703003,0,5,36.43209394
0,22400,130184,164189,DebtCon,ProfExe,6,0,0,173.6413388,0,39,19.64066727
0,21000,133430,189263,DebtCon,ProfExe,22,0,0,229.986998,1,23,40.56412158
0,12600,125688,198602,HomeImp,Office,0,0,1,344.7479335,0,16,39.48382007
0,10600,46972,80147,HomeImp,Office,12,3,0,244.2335301,2,29,32.6565313
0,6100,91704,114799,HomeImp,Office,22,0,0,129.2500896,1,12,36.74676624
0,66400,69588,143926,HomeImp,Office,12,0,0,118.2544866,0,11,39.9753471
0,12200,67474,88473,DebtCon,Other,2,0,0,234.7759967,3,26,29.09729879
0,9400,53244,62245,DebtCon,Other,23,0,0,276.787744,3,28,37.82185151
0,12700,29471,48362,HomeImp,Other,9,0,0,79.90287141,0,4,36.0206079
0,8700,58060,65605,DebtCon,Other,23,0,0,259.6838134,3,29,39.82999946
0,32400,128523,179390,DebtCon,Mgr,13,0,0,150.0842871,1,28,43.14434551
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8361848,2,25,31.65878641
0,25900,58693,86469,DebtCon,Office,1,0,1,94.12956341,0,23,32.12756274
0,18900,52640,113391,DebtCon,ProfExe,16,0,0,257.5237966,0,19,27.7923237
0,14300,43826,70517,DebtCon,Other,0,0,0,260.0849449,0,20,28.83993348
0,11100,54496,71895,HomeImp,Other,6,0,0,125.7657749,0,16,35.50677407
0,23700,87141,140428,DebtCon,ProfExe,22,1,0,169.2836314,1,25,40.98061565
0,14900,89872,118027,DebtCon,ProfExe,0,1,1,155.4454529,1,34,33.13569677
0,23400,45766,66192,DebtCon,Other,26,0,0,284.7815723,2,32,35.9367948
0,10800,59469,69834,DebtCon,Other,3,0,0,308.7591757,0,9,34.09578509
0,11100,82329,100139,HomeImp,ProfExe,5,0,0,108.5325636,0,26,26.0992587
1,17300,73503,91842,DebtCon,Other,0,0,6,142.3320756,1,32,46.90232438
0,20400,29985,54038,DebtCon,ProfExe,15,0,0,177.5936728,1,20,35.55430368
1,12000,48189,53969,DebtCon,Other,5,0,0,276.3817427,0,18,65.49524315
0,13400,66737,71117,DebtCon,ProfExe,0,0,0,163.1318589,2,34,40.94386627
0,8700,77930,80164,HomeImp,Other,20,0,0,350.5284099,1,47,29.6623601
0,26000,107291,137426,DebtCon,Mgr,9,2,0,191.57344,4,18,40.76740141
0,11100,47689,52910,HomeImp,Mgr,21,1,1,224.4807501,1,18,34.94707658
1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.8269296
1,15600,62582,131510,DebtCon,Self,2,0,2,122.6040529,1,17,38.5882224
0,14700,47177,68456,HomeImp,ProfExe,3,0,0,193.6850688,2,18,34.54253324
0,17400,45861,61256,DebtCon,Other,7,0,0,132.0192267,3,48,30.18656747
0,8800,135899,202788,DebtCon,ProfExe,1,0,0,53.76762152,1,23,35.93202507
0,25900,56784,91401,DebtCon,Office,2,0,1,90.16369704,0,23,34.09893173
0,16300,102826,114692,DebtCon,Other,8,0,0,317.5079738,1,18,31.91423801
0,27000,50375,70656,DebtCon,Other,8,0,0,125.7160414,1,20,43.1338449
0,15100,140193,176342,DebtCon,Mgr,11,0,0,248.1884191,0,20,30.0801582
0,15700,16804,34294,DebtCon,Mgr,9,0,0,131.7734232,0,10,23.97970277
0,13700,80300,98088,HomeImp,ProfExe,1,0,0,66.72394684,0,20,36.5165325
0,10200,8907,59814,HomeImp,Other,7,2,0,364.4309474,1,22,16.06424538
0,19400,167450,200902,DebtCon,ProfExe,9,0,0,264.6979824,1,37,25.63079874
0,13100,73987,106557,DebtCon,Office,9,0,0,149.4525291,1,13,37.00852693
0,11400,28043,87684,HomeImp,ProfExe,20,1,1,229.1779592,0,10,25.48999451
0,11700,63724,82252,DebtCon,Office,13,0,0,233.2488794,3,37,40.07527584
0,21200,85092,139345,DebtCon,Other,9,0,1,87.64505947,3,14,42.13884767
0,16500,74263,98922,DebtCon,Office,0,0,0,139.8312465,3,20,31.81442935
1,9700,32660,54536,DebtCon,Office,0,0,0,156.4821057,0,13,67.32490355
0,7300,139348,205981,DebtCon,ProfExe,1,0,0,60.42476076,2,22,36.81229063
0,24900,139241,171296,DebtCon,Other,6,1,0,220.6871583,0,19,35.59165567
0,9400,122412,178547,DebtCon,Other,7,0,0,226.0888071,0,19,35.46338698
0,48900,41260,102771,HomeImp,Self,8,0,0,192.2261774,3,35,41.21871452
0,17300,32736,49100,DebtCon,ProfExe,4,0,0,262.9484377,0,34,38.563081
0,15400,30703,57184,HomeImp,Other,10,0,0,122.8043265,0,10,18.15090215
0,14400,20996,41987,DebtCon,Mgr,9,0,0,120.9555144,0,10,21.11871262
